Fecha;PM10;PM2-5;Velo-Viento;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR;;;;;;;;
8/04/2023 8:00;32;9;0,8;0;102;2,2;0,4;6,9;9,4;16,3;0;11,8;58;77;;;;;;;0;0
8/04/2023 9:00;45;12;0,2;0;23;3,4;0,5;9,9;13,9;23,8;0;14;180;70;;;;;;;0;0
8/04/2023 10:00;38;29;0,4;0;62;6,1;0,6;9,7;18,1;27,7;0;15,8;262;63;;;;;;;0;0
8/04/2023 11:00;58;38;0,6;0;54;8,2;0,7;8;24,2;32,2;0;16,4;224;61;;;;;;;0;0
8/04/2023 12:00;55;30;0,4;0;33;8,6;0,8;7,3;29,2;36,6;0;16,5;154;62;;;;;;;0;0
8/04/2023 13:00;47;41;0,1;1,5;348;8,7;0,8;5;25;30;0;15,4;107;71;;;;;;;0;0
8/04/2023 14:00;38;38;0,4;1,5;305;9,8;0,6;3;17,6;20,6;0;15,4;181;75;;;;;;;0;0
8/04/2023 15:00;48;33;0,5;0;281;11,5;0,6;2,8;14,3;17,1;0;16,9;232;67;;;;;;;0;0
8/04/2023 16:00;39;24;0,8;0;295;11,6;0,5;2,3;12,2;14,5;0;17,4;188;63;;;;;;;0;0
8/04/2023 17:00;37;34;0,8;0,3;299;10,3;0,5;2,2;12,5;14,8;0;16,5;121;68;;;;;;;0;0
8/04/2023 18:00;26;23;0,7;0,3;105;8,7;0,5;2,8;12,5;15,3;0;14,6;32;74;;;;;;;0;0
8/04/2023 19:00;26;17;1,8;0;92;7,6;0,4;2,1;9,5;11,7;0;13,5;2;76;;;;;;;0;0
8/04/2023 20:00;27;17;1,7;0;87;6,8;0,4;1,9;8,7;10,5;0;13,1;0;77;;;;;;;0;0
8/04/2023 21:00;37;15;1,6;0;97;5,7;0,5;3,1;11,2;14,3;0;12,7;0;77;;;;;;;0;0
8/04/2023 22:00;21;12;1,5;0;113;6,2;0,5;3,3;12;15,3;0;12,1;0;76;;;;;;;0;0
8/04/2023 23:00;23;13;1,7;0;111;7;0,5;2,8;10,1;12,9;0;11,4;0;77;;;;;;;0;0
9/04/2023 0:00;17;14;1,7;0;109;5,6;0,4;2,7;9,5;12,2;0;10,5;0;82;;;;;;;0;0
9/04/2023 1:00;22;17;1,4;0;114;5,2;0,4;1,7;9,6;11,4;0;10;0;84;;;;;;;0;0
9/04/2023 2:00;13;9;0,7;0;109;5,2;0,4;1,1;11,7;12,8;0;10,5;0;83;;;;;;;0;0
9/04/2023 3:00;12;12;0,3;0;95;6,1;0,3;0,6;10,1;10,7;0;11,2;0;81;;;;;;;0;0
9/04/2023 4:00;10;10;0,8;0;105;7,4;0,3;0,6;8,1;8,7;0;11,6;0;79;;;;;;;0;0
9/04/2023 5:00;0;10;1,5;0;116;9,9;0,3;0,6;6,6;7,2;0;11,6;0;75;;;;;;;0;0
9/04/2023 6:00;9;6;1,7;0;118;12,9;0,3;0,5;4,4;4,9;0;11,3;0;72;;;;;;;0;0
9/04/2023 7:00;18;5;1,1;0;107;11,6;0,3;0,9;6,4;7,2;0;11,3;20;72;;;;;;;0;0
9/04/2023 8:00;11;11;0,5;0;79;9,7;0,4;2,4;9,1;11,5;0;13,6;151;65;;;;;;;0;0
9/04/2023 9:00;13;11;1,4;0;119;11;0,4;2,5;7,4;9,8;0;15,9;330;58;;;;;;;0;0
9/04/2023 10:00;16;11;3,3;0;125;13,4;0,3;1,6;4,4;5,9;0;16,2;523;57;;;;;;;0;0
9/04/2023 11:00;17;17;4,1;0;116;14;0,3;1,7;4,4;6,1;0;16,8;552;55;;;;;;;0;0
9/04/2023 12:00;16;4;4,4;0;111;13,7;0,4;2,1;4,9;6,9;0;16,4;391;58;;;;;;;0;0
9/04/2023 13:00;17;7;4,4;0;113;13,5;0,4;2,1;4,7;6,8;0;16,4;403;58;;;;;;;0;0
9/04/2023 14:00;15;9;4,3;0;112;13,2;0,4;2,2;4,7;6,9;0;16,9;442;57;;;;;;;0;0
9/04/2023 15:00;19;10;4,2;0;112;12,6;0,4;2,5;5,1;7,6;0;16,5;332;58;;;;;;;0;0
9/04/2023 16:00;23;16;3,7;0;114;11,7;0,4;2,5;5,6;8,1;0;16,1;177;59;;;;;;;0;0
9/04/2023 17:00;20;6;3,3;0;114;10,7;0,5;2,9;6,1;8,9;0;15,8;100;60;;;;;;;0;0
9/04/2023 18:00;18;16;3,2;0;113;10,2;0,4;3,1;6,4;9,5;0;15,3;53;62;;;;;;;0;0
9/04/2023 19:00;16;11;2,4;0;123;10,1;0,5;3,2;7,2;10,5;0;14,3;12;65;;;;;;;0;0
9/04/2023 20:00;16;6;1,8;0;126;9,8;0,5;3;8,2;11,2;0;13,4;0;67;;;;;;;0;0
9/04/2023 21:00;17;5;1,5;0;115;8,7;0,5;2,8;10;12,8;0;13;0;69;;;;;;;0;0
9/04/2023 22:00;16;8;1;0;117;8,7;0,4;2,4;9,9;12,4;0;12,9;0;70;;;;;;;0;0
9/04/2023 23:00;24;15;0,6;0;113;7,5;0,5;2,2;11,3;13,6;0;12,5;0;73;;;;;;;0;0
10/04/2023 0:00;10;3;0,6;0;111;7,2;0,4;1,6;10,1;11,7;0;12,3;0;75;;;;;;;0;0
10/04/2023 1:00;15;3;0,9;0;111;9,8;0,3;0,5;4,8;5,3;0;12,4;0;74;;;;;;;0;0
10/04/2023 2:00;9;4;1,2;0;118;10,6;0,2;0,4;3,4;3,8;0;12,2;0;72;;;;;;;0;0
10/04/2023 3:00;14;14;0,7;0;105;7,2;0,3;1;9,9;10,9;0;11,6;0;75;;;;;;;0;0
10/04/2023 4:00;17;11;0,4;0;63;2,7;0,4;1,4;17,4;18,9;0;10,6;0;81;;;;;;;0;0
10/04/2023 5:00;18;16;0,7;0;103;1,6;0,4;3,7;17,4;21;0;9,8;0;84;;;;;;;0;0
10/04/2023 6:00;29;13;0,7;0;110;1;0,6;16,1;17,9;33,9;0;9,7;0;84;;;;;;;0;0
10/04/2023 7:00;40;6;0,6;0;106;0,2;1,1;36,1;19,8;55,9;0;10,3;16;83;;;;;;;0;0
10/04/2023 8:00;46;24;0,4;0;79;0,7;1,4;44,7;23,2;68;0;11,9;85;78;;;;;;;0;0
10/04/2023 9:00;32;21;0,4;0;44;3,2;1,3;34,4;25,2;59,7;0;15;240;66;;;;;;;0;0
10/04/2023 10:00;13;10;1,1;0;103;6,9;0,7;14,5;15,8;30,2;0;16,7;457;59;;;;;;;0;0
10/04/2023 11:00;9;9;2,1;0;104;9,1;0,3;2,4;6,3;8,7;0;16,9;621;58;;;;;;;0;0
10/04/2023 12:00;10;6;2,2;0;104;9,7;0,3;1,6;4,7;6,3;0;18,1;695;54;;;;;;;0;0
10/04/2023 13:00;21;1;2,8;0;116;10;0,3;2,6;4,7;7,3;0;18,3;547;51;;;;;;;0;0
10/04/2023 14:00;17;0;3,7;0;116;10,1;0,3;3,2;5;8,2;0;17,6;333;53;;;;;;;0;0
10/04/2023 15:00;15;4;3,6;0;121;9,9;0,3;3,2;5,2;8,4;0;17,4;294;54;;;;;;;0;0
10/04/2023 16:00;18;5;3,4;0;120;9,8;0,4;3,4;5,3;8,7;0;17,6;260;53;;;;;;;0;0
10/04/2023 17:00;15;1;3,7;0;115;9,7;0,4;3,9;6,2;10,1;0;17,1;138;55;;;;;;;0;0
10/04/2023 18:00;11;4;3,4;0;120;9,3;0,5;4,9;7,6;12,5;0;15,8;34;60;;;;;;;0;0
10/04/2023 19:00;20;9;3;0;120;8,4;0,6;5,9;9,5;15,4;0;14,6;9;65;;;;;;;0;0
10/04/2023 20:00;8;8;2,2;0;113;7,6;0,6;4,9;10,1;15;0;14;0;66;;;;;;;0;0
10/04/2023 21:00;11;4;1,6;0;97;7,1;0,5;3;9;11,9;0;13,6;0;67;;;;;;;0;0
10/04/2023 22:00;11;1;1,6;0;98;6;0,5;5,1;10,3;15,4;0;13;0;68;;;;;;;0;0
10/04/2023 23:00;13;0;1,5;0;109;4,5;0,5;7,6;11,9;19,5;0;12,3;0;71;;;;;;;0;0
11/04/2023 0:00;11;3;1,6;0;114;3,8;0,4;6;9,8;15,8;0;11,3;0;74;;;;;;;0;0
11/04/2023 1:00;12;12;1,7;0;109;4,4;0,3;2,7;6,1;8,7;0;10,8;0;76;;;;;;;0;0
11/04/2023 2:00;7;7;1,1;0;100;4,7;0,2;0,6;4,3;4,9;0;11;0;77;;;;;;;0;0
11/04/2023 3:00;11;4;0,5;0;99;3,4;0,3;1,5;8,2;9,7;0;11,3;0;77;;;;;;;0;0
11/04/2023 4:00;11;1;0,3;0;94;2,6;0,3;2,3;11,5;13,8;0;11,4;0;76;;;;;;;0;0
11/04/2023 5:00;16;7;0,3;0;69;2,2;0,4;3;13,5;16,5;0;11,6;0;75;;;;;;;0;0
11/04/2023 6:00;29;15;0,7;0;94;0,9;0,5;10,5;16,7;27,2;0;11,4;0;75;;;;;;;0;0
11/04/2023 7:00;29;3;1,3;0;107;0,6;0,8;20,8;15,7;36,5;0;11;18;76;;;;;;;0;0
11/04/2023 8:00;24;6;1,1;0;105;1,3;1,1;30,2;16,7;46,9;0;12;91;74;;;;;;;0;0
11/04/2023 9:00;20;15;0,8;0;98;4,2;0,9;24,9;17,1;41,9;0;15,3;314;63;;;;;;;0;0
11/04/2023 10:00;12;6;1,4;0;110;7,4;0,5;8,3;10,2;18,5;0;17,5;505;54;;;;;;;0;0
11/04/2023 11:00;15;8;2,1;0;138;8,4;0,3;2,6;5,1;7,7;0;18,5;675;51;;;;;;;0;0
11/04/2023 12:00;19;12;2,4;0;133;8,8;0,3;2,5;4,5;7;0;18,7;563;50;;;;;;;0;0
11/04/2023 13:00;12;6;2,2;0;126;8,7;0,3;3;4,9;7,9;0;18,4;398;51;;;;;;;0;0
11/04/2023 14:00;7;1;2,2;0;120;8,8;0,3;3,1;4,8;7,8;0;19,6;560;46;;;;;;;0;0
11/04/2023 15:00;46;14;0,7;0;76;9,2;0,4;3,3;8,7;12;0;19,5;452;51;;;;;;;0;0
11/04/2023 16:00;50;15;1,3;0;308;8,7;0,5;3,5;14,4;18;0;17,4;176;65;;;;;;;0;0
11/04/2023 17:00;56;20;0,9;0;323;7,8;0,5;3,1;17,3;20,4;0;16,3;76;70;;;;;;;0;0
11/04/2023 18:00;49;21;0,8;0;35;6,3;0,7;4,4;20,9;25,3;0;16;55;68;;;;;;;0;0
11/04/2023 19:00;29;10;0,9;0;68;3,9;0,8;5,7;21,7;27,4;0;15,1;13;67;;;;;;;0;0
11/04/2023 20:00;29;9;1;0;93;2,3;1;10,5;18,9;29,4;0;14;0;70;;;;;;;0;0
11/04/2023 21:00;25;8;1,3;0;99;1,4;1;14,9;16,4;31,3;0;13,3;0;74;;;;;;;0;0
11/04/2023 22:00;22;5;1;0;95;1,2;0,9;13;15,4;28,3;0;13,2;0;75;;;;;;;0;0
11/04/2023 23:00;23;7;0,8;0;95;1,4;0,8;10,4;16,1;26,5;0;13,3;0;75;;;;;;;0;0
12/04/2023 0:00;7;7;0,9;0;106;4,1;0,5;5,3;11;16,3;0;13,4;0;75;;;;;;;0;0
12/04/2023 1:00;11;3;1,4;0;117;6,8;0,3;0,9;4,4;5,3;0;13,1;0;76;;;;;;;0;0
12/04/2023 2:00;9;4;1,4;0;112;6,6;0,2;0,5;2,9;3,4;0;12,9;0;76;;;;;;;0;0
12/04/2023 3:00;10;3;0,9;0;112;6,1;0,2;0,5;3,1;3,5;0;12,9;0;75;;;;;;;0;0
12/04/2023 4:00;12;5;0,4;0;119;5,1;0,2;0,5;5;5,5;0;12,9;0;75;;;;;;;0;0
12/04/2023 5:00;15;4;0,5;0;108;3,4;0,3;1,9;6,9;8,8;0;12,5;0;77;;;;;;;0;0
12/04/2023 6:00;14;2;1,2;0;107;2,6;0,3;4,7;8,5;13,2;0;12,1;0;77;;;;;;;0;0
12/04/2023 7:00;19;4;1,3;0;113;2,8;0,6;10,4;10,8;21,2;0;12,3;12;74;;;;;;;0;0
12/04/2023 8:00;28;7;1,1;0;134;3,2;0,8;16,2;12,5;28,7;0;13,1;33;72;;;;;;;0;0
12/04/2023 9:00;23;10;0,7;0,1;152;3,1;0,8;18,3;14,7;33;0;13,4;52;73;;;;;;;0;0
12/04/2023 10:00;30;23;0,2;0,2;343;2,4;0,9;19,4;18,7;38;0;13,6;102;76;;;;;;;0;0
12/04/2023 11:00;31;23;0,7;0,1;9;3,8;1;17,9;25;42,9;0;14,8;178;72;;;;;;;0;0
12/04/2023 12:00;16;0;1;0;105;6,9;0,8;10,4;19,6;30;0;16,5;377;63;;;;;;;0;0
12/04/2023 13:00;18;6;2,1;0;131;9,2;0,4;3,9;8,1;12,1;0;17,1;419;59;;;;;;;0;0
12/04/2023 14:00;12;11;2,1;0;131;9,8;0,4;3,1;6,2;9,3;0;16,9;292;59;;;;;;;0;0
12/04/2023 15:00;15;15;2,3;0;131;10,7;0,4;3;6,1;9,1;0;17,3;331;58;;;;;;;0;0
12/04/2023 16:00;17;6;2,1;0;139;11,5;0,4;3,3;6,3;9,6;0;18;281;54;;;;;;;0;0
12/04/2023 17:00;15;10;0,7;0;146;11,2;0,4;2,8;6,4;9,2;0;18,3;115;51;;;;;;;0;0
12/04/2023 18:00;22;8;1;0;132;10,2;0,5;4;8,1;12,1;0;17,5;28;54;;;;;;;0;0
12/04/2023 19:00;26;11;2,2;0;125;8,8;0,7;5,9;11,1;17;0;15,7;8;60;;;;;;;0;0
12/04/2023 20:00;18;11;2,1;0;107;8,1;0,7;5,4;11,5;16,9;0;14,4;0;65;;;;;;;0;0
12/04/2023 21:00;46;21;1,5;0;101;4,8;0,9;12,6;17,4;30;0;13,5;0;71;;;;;;;0;0
12/04/2023 22:00;24;13;0,9;0;122;4,3;0,9;12,2;18;30,3;0;13,4;0;73;;;;;;;0;0
12/04/2023 23:00;18;17;0,8;0;119;7,4;0,6;2,8;11,3;14,1;0;13,7;0;71;;;;;;;0;0
13/04/2023 0:00;39;11;0,9;0;83;6,2;0,6;5,9;14,7;20,6;0;13,4;0;73;;;;;;;0;0
13/04/2023 1:00;53;25;0,6;0;55;2,2;0,8;14,9;23,5;38,5;0;13;0;78;;;;;;;0;0
13/04/2023 2:00;43;25;0,3;0;41;0;0,8;15,2;26,6;41,8;0;12,9;0;80;;;;;;;0;0
13/04/2023 3:00;44;20;0,1;0;76;0;0,7;12,2;25,1;37,3;0;12,6;0;80;;;;;;;0;0
13/04/2023 4:00;29;17;0,3;0;103;1,2;0,7;9,8;22,1;31,9;0;12,6;0;80;;;;;;;0;0
13/04/2023 5:00;17;16;1;0;131;6,6;0,5;3,6;12,6;16,2;0;12,8;0;74;;;;;;;0;0
13/04/2023 6:00;26;18;1,3;0;141;10,4;0,4;2,2;9,5;11,7;0;12,9;0;68;;;;;;;0;0
13/04/2023 7:00;32;20;0,9;0;133;7,9;0,7;7,6;16,9;24,5;0;12,8;21;65;;;;;;;0;0
13/04/2023 8:00;49;22;0,5;0;140;5,2;1,1;17;25,1;42,1;0;13,9;113;61;;;;;;;0;0
13/04/2023 9:00;19;12;1,5;0;160;9;0,8;13,2;18,7;31,9;0;16;301;51;;;;;;;0;0
13/04/2023 10:00;13;13;2,4;0;154;13,7;0,4;3,4;7,7;11;0;17,7;492;41;;;;;;;0;0
13/04/2023 11:00;20;10;2,5;0;158;14,3;0,3;2,6;5,8;8,5;0;19;633;37;;;;;;;0;0
13/04/2023 12:00;23;7;2,7;0;161;14,5;0,3;2,6;5,2;7,8;0;19,4;599;37;;;;;;;0;0
13/04/2023 13:00;18;17;2,5;0;147;0;0;0;0;0;0;20,1;573;37;;;;;;;0;0
13/04/2023 14:00;22;17;2,5;0;132;13,7;0,3;3;5,7;8,6;0;20,5;560;40;;;;;;;0;0
13/04/2023 15:00;22;17;2,6;0;133;12,5;0,4;3,3;6;9,3;0;19,9;353;46;;;;;;;0;0
13/04/2023 16:00;0;0;2,5;0;126;12,5;0,4;2,5;4,6;7;0;19,2;277;48;;;;;;;0;0
13/04/2023 17:00;30;14;2,4;0;117;0;0,5;0,9;2,8;3,8;0;17,4;91;54;;;;;;;0;0
13/04/2023 18:00;27;10;2;0;121;10,7;0,6;2,5;7,2;9,7;0;17;55;55;;;;;;;0;0
13/04/2023 19:00;39;26;1,6;0;119;10,3;0,9;4,4;12,2;16,6;0;16,1;15;58;;;;;;;0;0
13/04/2023 20:00;38;23;2;0;110;0;0,9;5,2;14,1;19,2;0;15,2;0;62;;;;;;;0;0
13/04/2023 21:00;22;15;2,3;0;111;9,9;0,8;4,1;11,7;15,7;0;14,7;0;63;;;;;;;0;0
13/04/2023 22:00;23;7;1,9;0;112;10,2;0,6;2,4;8,8;11,2;0;13,9;0;60;;;;;;;0;0
13/04/2023 23:00;21;10;1,1;0;102;9,5;0,5;1,9;9,7;11,6;0;12,9;0;59;;;;;;;0;0
14/04/2023 0:00;27;11;1,1;0;103;7,7;0,5;2,2;10,9;13,1;0;11,9;0;65;;;;;;;0;0
14/04/2023 1:00;16;16;2,1;0;106;7,9;0,4;1,4;6,5;7,8;0;11,1;0;69;;;;;;;0;0
14/04/2023 2:00;17;10;2,2;0;107;8,9;0,2;0,4;2,7;3,1;0;10,4;0;70;;;;;;;0;0
14/04/2023 3:00;11;7;1,9;0;114;8,5;0,2;0,6;2,8;3,4;0;9,8;0;70;;;;;;;0;0
14/04/2023 4:00;12;8;2,1;0;116;8,4;0,2;0,6;2,4;3;0;9,3;0;70;;;;;;;0;0
14/04/2023 5:00;17;12;2,2;0;111;7,9;0,2;1,5;4,2;5,6;0;9;0;69;;;;;;;0;0
14/04/2023 6:00;37;16;1,9;0;112;5,2;0,3;8,2;10,6;18,8;0;8,7;0;72;;;;;;;0;0
14/04/2023 7:00;38;24;1,2;0;108;2,7;0,7;16,1;17,1;33,2;0;8,8;19;74;;;;;;;0;0
14/04/2023 8:00;26;21;1,3;0;93;5,8;0,8;11,8;15,1;26,9;0;11,5;147;65;;;;;;;0;0
14/04/2023 9:00;20;13;1,2;0;86;11,2;0,5;3,8;8,8;12,5;0;15,5;363;51;;;;;;;0;0
14/04/2023 10:00;25;17;0,5;0;97;13,6;0,4;2,3;7,3;9,5;0;18,3;560;41;;;;;;;0;0
14/04/2023 11:00;24;15;1;0;116;13,5;0,3;2,1;6,1;8,2;0;19,6;728;39;;;;;;;0;0
14/04/2023 12:00;29;14;1,7;0;127;12,6;0,3;1,7;4,4;6,1;0;20,4;797;38;;;;;;;0;0
14/04/2023 13:00;57;32;2,4;0;135;12,8;0,5;2,7;5,5;8,1;0;20;618;40;;;;;;;0;0
14/04/2023 14:00;29;16;2,4;0;129;13,4;0,6;2,7;6;8,7;0;19,4;500;43;;;;;;;0;0
14/04/2023 15:00;30;18;2,2;0;131;13,9;0,4;2;5,4;7,4;0;19,9;481;42;;;;;;;0;0
14/04/2023 16:00;33;18;2,4;0;123;14;0,4;2,5;6,8;9,3;0;19,2;260;45;;;;;;;0;0
14/04/2023 17:00;53;19;1,7;0;89;12,3;0,5;2,6;12,5;15,1;0;17,5;93;56;;;;;;;0;0
14/04/2023 18:00;58;27;0,9;0;25;9,9;0,6;1,9;18,4;20,3;0;16,1;39;67;;;;;;;0;0
14/04/2023 19:00;29;26;0,9;0;80;9,9;0,7;2,1;16,5;18,6;0;15,1;5;66;;;;;;;0;0
14/04/2023 20:00;29;25;1,8;0;100;11,1;0,6;2,6;11,8;14,4;0;14,6;0;61;;;;;;;0;0
14/04/2023 21:00;30;19;1,9;0;121;11,9;0,6;2,7;10,1;12,8;0;14,1;0;64;;;;;;;0;0
14/04/2023 22:00;34;19;1,6;0;125;9,9;0,6;3;12,1;15;0;13,4;0;67;;;;;;;0;0
14/04/2023 23:00;27;16;1,5;0;110;7,8;0,6;3,1;13,4;16,5;0;12,6;0;70;;;;;;;0;0
15/04/2023 0:00;25;16;1,7;0;118;9,5;0,5;2,3;10;12,3;0;12,5;0;69;;;;;;;0;0
15/04/2023 1:00;20;16;1,8;0;112;11,2;0,3;1;6,1;7,1;0;12,5;0;67;;;;;;;0;0
15/04/2023 2:00;22;15;1,7;0;99;11,6;0,3;0,5;4,2;4,7;0;12,2;0;68;;;;;;;0;0
15/04/2023 3:00;27;12;1,5;0;100;10,8;0,3;0,6;5,4;6;0;11,4;0;72;;;;;;;0;0
15/04/2023 4:00;28;20;1;0;107;7,3;0,4;1,8;11,8;13,6;0;10,8;0;76;;;;;;;0;0
15/04/2023 5:00;41;20;0,7;0;110;2,6;0,5;6,3;20,4;26,6;0;10,2;0;80;;;;;;;0;0
15/04/2023 6:00;43;14;1;0;103;1,2;0,6;8,7;21,3;30;0;9,7;0;82;;;;;;;0;0
15/04/2023 7:00;46;24;0,9;0;103;1,6;0,7;13,8;19,3;33,1;0;9,6;20;82;;;;;;;0;0
15/04/2023 8:00;60;44;0,5;0;87;2,3;1;23,8;22,9;46,7;0;11,7;133;75;;;;;;;0;0
15/04/2023 9:00;78;50;0,5;0;9;5,8;1,2;24,1;31,4;55,6;0;15,6;322;61;;;;;;;0;0
15/04/2023 10:00;28;16;0,6;0;78;10;0,9;12,6;25,2;37,8;0;18,4;537;49;;;;;;;0;0
15/04/2023 11:00;28;25;1,6;0;111;11,7;0,4;3,2;9,7;13;0;18,9;529;45;;;;;;;0;0
15/04/2023 12:00;27;13;1,3;0;118;12;0,3;2,2;6,2;8,4;0;18,1;318;49;;;;;;;0;0
15/04/2023 13:00;24;17;1,2;0;116;11,9;0,3;2,3;6,2;8,5;0;17,9;243;51;;;;;;;0;0
15/04/2023 14:00;37;21;2,2;0;114;11,6;0,4;2,6;6,8;9,4;0;17,7;215;53;;;;;;;0;0
15/04/2023 15:00;27;15;2,4;0;106;10,8;0,4;2,5;6,7;9,2;0;17,7;216;53;;;;;;;0;0
15/04/2023 16:00;24;11;2,6;0;100;10,2;0,4;2,7;6,7;9,4;0;17,9;213;52;;;;;;;0;0
15/04/2023 17:00;23;12;2,8;0;111;10,5;0,4;3,5;7,2;10,8;0;18;115;51;;;;;;;0;0
15/04/2023 18:00;28;14;2,6;0;118;10;0,5;4,1;8,2;12,3;0;17,5;45;53;;;;;;;0;0
15/04/2023 19:00;25;20;2,6;0;114;8,1;0,6;5,2;10,1;15,3;0;15,7;14;59;;;;;;;0;0
15/04/2023 20:00;25;12;2,6;0;109;7;0,6;5,2;10,4;15,6;0;14,5;0;63;;;;;;;0;0
15/04/2023 21:00;22;14;2,4;0;107;6,4;0,6;5,2;10,6;15,8;0;13,7;0;66;;;;;;;0;0
15/04/2023 22:00;30;14;2,1;0;110;4,7;0,6;7,3;11,6;18,9;0;12,7;0;71;;;;;;;0;0
15/04/2023 23:00;27;15;1,7;0;109;3,6;0,6;8,5;13;21,4;0;12;0;74;;;;;;;0;0
16/04/2023 0:00;31;26;1,5;0;110;3,1;0,6;7,6;14,1;21,7;0;12;0;76;;;;;;;0;0
16/04/2023 1:00;21;10;1,1;0;112;3;0,5;5,1;12,8;17,9;0;11,7;0;78;;;;;;;0;0
16/04/2023 2:00;36;25;0,5;0;110;2,6;0,6;6,4;16,1;22,5;0;11,8;0;79;;;;;;;0;0
16/04/2023 3:00;35;17;0,4;0;118;1,1;0,7;8,7;19,1;27,8;0;12,1;0;79;;;;;;;0;0
16/04/2023 4:00;19;11;0,9;0;95;1,6;0,5;5,4;14,2;19,6;0;12;0;79;;;;;;;0;0
16/04/2023 5:00;11;10;1,1;0;99;3,7;0,4;2,4;9,9;12,2;0;11,7;0;77;;;;;;;0;0
16/04/2023 6:00;17;11;1;0;107;4;0,4;2,5;10,7;13,2;0;11,2;0;78;;;;;;;0;0
16/04/2023 7:00;24;16;0,8;0;89;2,9;0,5;6,6;14,3;20,9;0;11,3;15;78;;;;;;;0;0
16/04/2023 8:00;74;49;0,4;0;15;1,9;0,9;19,9;21,6;41,6;0;12,6;54;77;;;;;;;0;0
16/04/2023 9:00;75;50;0,5;0;316;1,9;1,1;24,8;27,9;52,7;0;13,6;93;76;;;;;;;0;0
16/04/2023 10:00;73;53;0,2;0;302;3,9;1,1;18,6;30,8;49,4;0;14,6;134;71;;;;;;;0;0
16/04/2023 11:00;67;45;0,2;0;325;5,8;1;15;33;48;0;15,6;148;67;;;;;;;0;0
16/04/2023 12:00;67;47;0,9;0;7;6;1;12,2;33,3;45,6;0;15,6;129;67;;;;;;;0;0
16/04/2023 13:00;41;34;1,6;0;1;6,1;0,9;10,7;30,8;41,5;0;15,5;157;69;;;;;;;0;0
16/04/2023 14:00;32;23;1,6;0;331;6,9;0,8;6,6;24,5;31,1;0;14,8;117;74;;;;;;;0;0
16/04/2023 15:00;25;7;1,5;0,4;307;6,7;0,7;2,2;19,5;21,7;0;13,5;25;81;;;;;;;0;0
16/04/2023 16:00;0;22;0,5;7,1;339;5,9;0,6;2,1;18,5;20,6;0;12,5;21;87;;;;;;;0;0
16/04/2023 17:00;14;6;0,6;7,2;82;5,6;0,6;3,2;18,4;21,6;0;12;40;89;;;;;;;0;0
16/04/2023 18:00;19;9;0,3;0,5;68;4,8;0,6;2,8;19,5;22,3;0;12,2;29;89;;;;;;;0;0
16/04/2023 19:00;27;20;0,2;0;42;2,6;0,7;4,4;24,6;29;0;12,2;5;89;;;;;;;0;0
16/04/2023 20:00;31;16;0,4;0;92;0,7;0,9;10,9;24,4;35,3;0;12;0;89;;;;;;;0;0
16/04/2023 21:00;30;16;0,9;0;104;0,1;1;16,4;19,8;36,2;0;11,9;0;89;;;;;;;0;0
16/04/2023 22:00;28;0;1,3;0;107;0,4;0,9;14;16,8;30,7;0;11,8;0;88;;;;;;;0;0
16/04/2023 23:00;29;15;1,4;0;108;0,7;0,6;9,1;13;22,1;0;11,7;0;88;;;;;;;0;0
17/04/2023 0:00;21;12;1,1;2,3;100;1;0,5;5,4;12,4;17,8;0;11,6;0;89;;;;;;;0;0
17/04/2023 1:00;12;12;0,5;4,6;54;3;0,4;1,9;12,8;14,7;0;11,2;0;91;;;;;;;0;0
17/04/2023 2:00;13;11;0,3;3,1;342;4,7;0,4;0,5;12,3;12,8;0;10,8;0;93;;;;;;;0;0
17/04/2023 3:00;13;7;0,2;2,5;301;3,9;0,4;0,6;14,9;15,5;0;10,7;0;94;;;;;;;0;0
17/04/2023 4:00;12;2;0,3;3;296;3,4;0,3;1;17;18;0;10,4;0;95;;;;;;;0;0
17/04/2023 5:00;11;6;0,2;2;284;3,7;0,3;1,1;17,3;18,4;0;10,1;0;95;;;;;;;0;0
17/04/2023 6:00;10;9;0,1;0,8;324;2,2;0,4;1,3;21;22,3;0;10;0;95;;;;;;;0;0
17/04/2023 7:00;15;9;0,2;0,2;52;0,6;0,6;6,3;22,8;29;0;10;6;95;;;;;;;0;0
17/04/2023 8:00;14;10;0,5;0,1;91;0,7;0,8;12,8;19,2;32;0;10,4;35;94;;;;;;;0;0
17/04/2023 9:00;22;17;0,5;0;73;1,4;0,9;15,1;20,7;35,7;0;11,4;88;91;;;;;;;0;0
17/04/2023 10:00;19;15;0,2;0,1;24;2,6;1;83;19,8;102,8;0;13,5;169;81;;;;;;;0;0
17/04/2023 11:00;0;0;0,2;0,1;277;4;0;103,5;12,6;116,3;0;15,9;239;68;;;;;;;0;0
17/04/2023 12:00;0;0;0,5;0;251;0;0;8,1;9,2;17,3;0;17,5;308;58;;;;;;;0;0
17/04/2023 13:00;15;10;0,5;0;278;0;0,4;3,3;9,4;12,7;0;19,1;502;50;;;;;;;0;0
17/04/2023 14:00;38;20;1;0;304;0;0,4;2,7;11,7;14,4;0;20,4;537;48;;;;;;;0;0
17/04/2023 15:00;28;17;0,5;0;323;0;0,4;2,2;12,3;14,5;0;19,6;290;53;;;;;;;0;0
